controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
rl,0,0,0,0,0.0,5.0,-5.0,1.0,0.0,0.0,0.0,0.0,3.8078806400299072,-6.175848960876465,0.5479976534843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,1,0,0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,4.944681167602539,6.126270294189453,0.7504298686981201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,2,0,0,0,0.0,-5.0,-5.0,1.0,0.0,0.0,0.0,0.0,-4.036096572875977,-5.522690296173096,0.8569633960723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,3,0,0,0,0.0,-5.0,5.0,1.0,0.0,0.0,0.0,0.0,-4.592763423919678,3.6695990562438965,1.1100292205810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,0,0,0,0,0.0,5.0,-5.0,1.0,0.0,0.0,0.0,0.0,3.8078806400299072,-6.175848960876465,0.5479976534843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,1,0,0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,4.944681167602539,6.126270294189453,0.7504298686981201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,2,0,0,0,0.0,-5.0,-5.0,1.0,0.0,0.0,0.0,0.0,-4.036096572875977,-5.522690296173096,0.8569633960723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,3,0,0,0,0.0,-5.0,5.0,1.0,0.0,0.0,0.0,0.0,-4.592763423919678,3.6695990562438965,1.1100292205810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,0,0,1,1,0.02,4.999443531036377,-5.000555992126465,0.9997859001159668,-0.02781226672232151,-0.02780274488031864,-0.010703038424253464,0.0407562255859375,3.8078806400299072,-6.175848960876465,0.5479976534843445,-1.5003678798675537,-1.4999980926513672,15.300802230834961,15.447189331054688,-2.534240593377035e-06,-0.0017213295213878155,-7.34696805011481e-05,0.001722898567095399
rl,1,0,1,1,0.02,4.999846458435059,5.000199794769287,1.0001248121261597,-0.007656063884496689,0.009958337061107159,0.006239830981940031,0.014025664888322353,4.944681167602539,6.126270294189453,0.7504298686981201,-0.41294118762016296,0.5372273921966553,16.21498680114746,16.22913932800293,-0.0005236862925812602,-0.0015085501363500953,1.6460995539091527e-05,0.0015969476662576199
