wall_time,step,value
1787787754.9031289,1000,-7.312035083770752
1787787759.756644,2000,-7.687097549438477
1787787764.6655445,3000,-7.6679229736328125
1787787769.5990815,4000,-7.577404975891113
1787787774.478148,5000,-7.451076984405518
1787787779.3619742,6000,-7.921492576599121
1787787784.2649992,7000,-7.940881252288818
1787787789.2029858,8000,-7.861093044281006
1787787794.1490035,9000,-7.744750499725342
1787787799.0410023,10000,-7.578540802001953
1787787806.188566,11000,-7.503641128540039
1787787813.3492095,12000,-6.839995384216309
1787787820.804306,13000,-7.781836032867432
1787787832.529282,14000,-8.149581909179688
1787787847.7041607,15000,-6.223577499389648
1787787862.699973,16000,-6.282016754150391
1787787877.696705,17000,-6.624438762664795
1787787892.7740805,18000,-7.310829162597656
1787787907.8540862,19000,-5.174240589141846
1787787922.8482885,20000,-4.082424163818359
1787787937.433835,21000,-5.6269683837890625
1787787951.654015,22000,-4.338167667388916
1787787965.8432868,23000,-6.7917094230651855
1787787979.9977846,24000,-6.014958381652832
1787787994.2188742,25000,-6.496962547302246
1787788008.3999114,26000,-6.809371471405029
1787788022.6247067,27000,-5.044381141662598
1787788036.783211,28000,-3.2540206909179688
1787788050.9093828,29000,-3.481083393096924
1787788064.991283,30000,-4.548880100250244
1787788078.9841695,31000,-6.198236465454102
1787788093.0572407,32000,-6.835144519805908
1787788107.1908786,33000,-6.999102592468262
1787788121.2363427,34000,-5.277633190155029
1787788135.3390932,35000,-2.941162347793579
1787788149.4724133,36000,-3.060256242752075
1787788163.426859,37000,-1.558970332145691
1787788177.6375666,38000,-3.197019100189209
1787788191.5778048,39000,-3.1533732414245605
1787788205.5615976,40000,-5.7943806648254395
1787788219.5702722,41000,-7.951923370361328
1787788233.533814,42000,-3.8796143531799316
1787788247.5016768,43000,-1.07478928565979
1787788261.4723005,44000,-4.256109237670898
1787788275.4828966,45000,-0.9694182872772217
1787788289.4580085,46000,-1.894576907157898
1787788303.4567559,47000,-2.0771265029907227
1787788317.4821644,48000,-1.9264140129089355
1787788331.4289582,49000,-0.9327789545059204
1787788345.4228835,50000,-1.078865647315979
1787788359.4227583,51000,-0.7041700482368469
1787788373.4710877,52000,-2.1922264099121094
1787788387.4075623,53000,-0.8237518072128296
1787788401.3101857,54000,-0.6919857263565063
1787788415.3165145,55000,-2.3426408767700195
1787788429.2014108,56000,-2.0886788368225098
1787788443.1618745,57000,-6.064151763916016
1787788457.174577,58000,-0.6315749287605286
1787788471.1060703,59000,-0.6946714520454407
1787788485.1087127,60000,-1.5125758647918701
1787788498.9712207,61000,-0.638442873954773
1787788512.8958368,62000,-0.6579424142837524
1787788526.8346453,63000,-1.983731746673584
1787788540.8579552,64000,-1.0713311433792114
1787788554.8716803,65000,-0.47678130865097046
1787788568.905488,66000,-3.6682944297790527
1787788582.832711,67000,-0.9338721036911011
1787788596.8529127,68000,-2.545700788497925
1787788610.8312955,69000,-1.327445387840271
1787788624.8651102,70000,-0.44325757026672363
1787788638.8051646,71000,-1.3798496723175049
1787788652.7087324,72000,-0.978816032409668
1787788666.6987936,73000,-0.4258900284767151
1787788680.7374463,74000,-1.3389886617660522
1787788694.7131522,75000,-0.19856050610542297
1787788708.7840827,76000,-2.042633533477783
1787788722.6604338,77000,-0.8164423108100891
1787788736.6571412,78000,-1.583564281463623
1787788750.6747131,79000,-0.37923359870910645
1787788764.7182496,80000,-2.1356871128082275
1787788778.7397256,81000,-0.9018168449401855
1787788792.7465417,82000,-0.8657094836235046
1787788806.7363224,83000,-5.211894512176514
1787788820.7492929,84000,-0.75837641954422
1787788834.775926,85000,-0.6596397161483765
1787788848.7259572,86000,-0.8383073806762695
1787788862.7226293,87000,-0.4181426763534546
1787788876.6312969,88000,-1.1044032573699951
1787788890.5521486,89000,-0.608768105506897
1787788904.6656628,90000,-4.408182621002197
1787788918.6651628,91000,-0.27337121963500977
1787788932.6255934,92000,-1.4287878274917603
1787788946.6109347,93000,-2.115285634994507
1787788960.6373749,94000,-0.31700390577316284
1787788974.597477,95000,-1.9623905420303345
1787788988.6564057,96000,-0.31281334161758423
1787789002.648639,97000,-0.8465570211410522
1787789016.66461,98000,-1.654649019241333
1787789030.6357632,99000,-0.3596680760383606
1787789044.641078,100000,-0.7112120389938354
1787789058.6883442,101000,-1.5233711004257202
1787789072.6177847,102000,-1.0891486406326294
1787789086.6026359,103000,-0.3043094873428345
1787789100.6442373,104000,-4.284574031829834
1787789114.644854,105000,-1.2673425674438477
1787789128.6680725,106000,-0.6178461313247681
1787789142.7335436,107000,-0.9168775677680969
1787789156.7110267,108000,-1.0837006568908691
1787789170.6769502,109000,-0.43306082487106323
1787789184.626418,110000,-1.5031023025512695
1787789198.6118476,111000,-1.2843923568725586
1787789212.6506832,112000,-1.5157995223999023
1787789226.7110667,113000,-0.541626513004303
1787789240.836729,114000,-1.0778576135635376
1787789254.8160386,115000,-0.7601426839828491
1787789268.8370583,116000,-1.0457892417907715
1787789282.7750356,117000,-1.2381813526153564
1787789296.812056,118000,-0.2387298047542572
1787789310.9375012,119000,-1.1333377361297607
1787789324.9734106,120000,-1.1621630191802979
