wall_time,step,value
1787787754.9028935,1000,-45.84174346923828
1787787759.7564569,2000,-37.067230224609375
1787787764.6653385,3000,-36.756221771240234
1787787769.5988982,4000,-39.28007888793945
1787787774.4779415,5000,-33.98926544189453
1787787779.3617685,6000,-36.74387741088867
1787787784.2647767,7000,-42.751895904541016
1787787789.2028155,8000,-39.324222564697266
1787787794.1488109,9000,-33.63611602783203
1787787799.0407188,10000,-39.414283752441406
1787787806.188315,11000,-42.21051788330078
1787787813.3489683,12000,-38.99783706665039
1787787820.8041263,13000,-29.02995491027832
1787787832.5291083,14000,-37.152793884277344
1787787847.7038925,15000,-48.290496826171875
1787787862.6997762,16000,-47.845176696777344
1787787877.6965158,17000,-44.96613311767578
1787787892.7738008,18000,-53.3878173828125
1787787907.8536937,19000,-58.361717224121094
1787787922.848027,20000,-57.91627883911133
1787787937.4335518,21000,-64.43583679199219
1787787951.653778,22000,-66.59049987792969
1787787965.843048,23000,-59.05352020263672
1787787979.9975526,24000,-52.50252914428711
1787787994.2186098,25000,-51.397727966308594
1787788008.3996286,26000,-55.90555953979492
1787788022.6244667,27000,-51.736759185791016
1787788036.7829502,28000,-74.3851318359375
1787788050.9090679,29000,-97.78191375732422
1787788064.9910622,30000,-90.23224639892578
1787788078.9839582,31000,-137.84231567382812
1787788093.0569954,32000,-99.9227294921875
1787788107.1905432,33000,-100.51292419433594
1787788121.2360656,34000,-169.62266540527344
1787788135.33884,35000,-152.59713745117188
1787788149.4721863,36000,-123.70790100097656
1787788163.4265625,37000,-150.36534118652344
1787788177.637315,38000,-131.1105499267578
1787788191.577577,39000,-246.50668334960938
1787788205.5613415,40000,-123.07563781738281
1787788219.5700142,41000,-231.40963745117188
1787788233.5335898,42000,-190.39346313476562
1787788247.5014343,43000,-136.982421875
1787788261.4720135,44000,-170.43984985351562
1787788275.4827123,45000,-124.41077423095703
1787788289.4577897,46000,-136.6206817626953
1787788303.4565141,47000,-140.09469604492188
1787788317.4818892,48000,-123.89043426513672
1787788331.4287217,49000,-92.0232162475586
1787788345.4226258,50000,-70.89608764648438
1787788359.4224873,51000,-71.71148681640625
1787788373.4708307,52000,-79.13629150390625
1787788387.4072993,53000,-74.390869140625
1787788401.309931,54000,-62.41474533081055
1787788415.3162556,55000,-64.06224060058594
1787788429.201152,56000,-57.852516174316406
1787788443.1616378,57000,-167.29025268554688
1787788457.1743398,58000,-60.438758850097656
1787788471.1058547,59000,-61.08309555053711
1787788485.1085024,60000,-66.60638427734375
1787788498.9709997,61000,-71.14213562011719
1787788512.895584,62000,-61.49563217163086
1787788526.8343194,63000,-91.04557037353516
1787788540.8576996,64000,-68.96414947509766
1787788554.8713536,65000,-67.61734008789062
1787788568.9052231,66000,-111.85452270507812
1787788582.8324938,67000,-80.18333435058594
1787788596.8526797,68000,-112.52345275878906
1787788610.8310354,69000,-71.96277618408203
1787788624.8648367,70000,-83.4161605834961
1787788638.8049061,71000,-100.89131927490234
1787788652.7084928,72000,-87.523681640625
1787788666.698556,73000,-100.41401672363281
1787788680.7372408,74000,-121.41871643066406
1787788694.7128937,75000,-85.304443359375
1787788708.7838197,76000,-96.05316925048828
1787788722.6602485,77000,-114.95924377441406
1787788736.6568906,78000,-105.56008911132812
1787788750.6744812,79000,-91.78964233398438
1787788764.7179902,80000,-80.2147216796875
1787788778.739508,81000,-65.70832061767578
1787788792.746295,82000,-122.64105224609375
1787788806.736065,83000,-105.77227783203125
1787788820.749052,84000,-72.08209991455078
1787788834.7756557,85000,-129.7898712158203
1787788848.7256944,86000,-82.94617462158203
1787788862.7223818,87000,-58.68138885498047
1787788876.6310537,88000,-96.39835357666016
1787788890.5519292,89000,-70.7130126953125
1787788904.6653807,90000,-78.68624114990234
1787788918.6649196,91000,-49.99602508544922
1787788932.6150708,92000,-57.5319709777832
1787788946.6106915,93000,-98.68901824951172
1787788960.6371346,94000,-71.79251861572266
1787788974.5972345,95000,-104.22395324707031
