controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
rl,0,0,0,0,0.0,5.0,-5.0,1.0,0.0,0.0,0.0,0.0,3.6450371742248535,-6.97610330581665,0.865376889705658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,1,0,0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.5468244552612305,4.242435455322266,1.4306299686431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,2,0,0,0,0.0,-5.0,-5.0,1.0,0.0,0.0,0.0,0.0,-3.890390634536743,-4.854966163635254,1.4033535718917847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,3,0,0,0,0.0,-5.0,5.0,1.0,0.0,0.0,0.0,0.0,-4.074423789978027,6.911135673522949,0.9079462289810181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,0,0,0,0,0.0,5.0,-5.0,1.0,0.0,0.0,0.0,0.0,3.6450371742248535,-6.97610330581665,0.865376889705658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,1,0,0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.5468244552612305,4.242435455322266,1.4306299686431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,2,0,0,0,0.0,-5.0,-5.0,1.0,0.0,0.0,0.0,0.0,-3.890390634536743,-4.854966163635254,1.4033535718917847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,3,0,0,0,0.0,-5.0,5.0,1.0,0.0,0.0,0.0,0.0,-4.074423789978027,6.911135673522949,0.9079462289810181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,0,0,1,1,0.02,4.999443531036377,-5.000555992126465,1.0001249313354492,-0.027812646701931953,-0.027802618220448494,0.006240603048354387,0.03981801122426987,3.6450371742248535,-6.97610330581665,0.865376889705658,-1.500584602355957,-1.4999899864196777,16.214946746826172,16.35317039489746,-2.4622200726298615e-05,-0.0018001083517447114,-7.347093196585774e-05,0.0018017753027379513
rl,1,0,1,1,0.02,5.000490188598633,4.99991512298584,1.0001211166381836,0.02456306852400303,-0.004190152045339346,0.006051284726709127,0.025642147287726402,5.5468244552612305,4.242435455322266,1.4306299686431885,1.3253881931304932,-0.22612258791923523,16.2049503326416,16.26063346862793,-0.00033547895145602524,-0.0010398406302556396,4.943897693010513e-06,0.0010926295071840286
