wall_time,step,value
1787764487.9172008,1000,-1.1885287761688232
1787764493.0269432,2000,-1.3052668571472168
1787764498.0871344,3000,-1.3528196811676025
1787764503.1775758,4000,-1.3484982252120972
1787764508.3263993,5000,-1.498927116394043
1787764513.5270355,6000,-1.2743711471557617
1787764518.7254357,7000,-1.1756341457366943
1787764524.6703885,8000,-1.2873903512954712
1787764536.1884584,9000,-1.2209235429763794
1787764547.9213727,10000,-1.2642019987106323
1787764563.8109834,11000,-1.199689507484436
1787764579.695724,12000,-1.4596364498138428
1787764595.3423817,13000,-1.0552085638046265
1787764610.9549668,14000,-1.0577489137649536
1787764626.6062078,15000,-1.0126094818115234
1787764641.8565443,16000,-1.2974741458892822
1787764656.4361708,17000,-0.7864342927932739
1787764670.7548573,18000,-0.8344346284866333
1787764685.1097014,19000,-1.2358919382095337
1787764699.3872676,20000,-0.5343373417854309
1787764713.7270103,21000,-1.3119702339172363
1787764727.989563,22000,-0.4264276325702667
1787764742.1844869,23000,-0.522853434085846
1787764756.2977233,24000,-0.5094619989395142
1787764770.4725313,25000,-1.2435975074768066
1787764784.6364214,26000,-0.6268932223320007
1787764798.704897,27000,-0.5850452184677124
1787764812.7418377,28000,-1.2423624992370605
1787764826.732952,29000,-0.43162307143211365
1787764840.8182957,30000,-0.7335042357444763
1787764854.9218674,31000,-0.25783342123031616
1787764868.9714262,32000,-0.7346419095993042
1787764883.0815067,33000,-1.0657503604888916
1787764897.0174398,34000,-1.1935051679611206
1787764911.1008184,35000,-0.13392037153244019
1787764925.0904045,36000,-0.43340516090393066
1787764939.1144648,37000,-0.37755173444747925
1787764953.1844528,38000,-0.5672945380210876
1787764967.1254802,39000,-0.8843775391578674
1787764981.2341535,40000,-0.9701077342033386
1787764995.2927563,41000,-0.6645122766494751
1787765009.20245,42000,-0.6997289657592773
1787765023.238179,43000,-0.454865038394928
1787765037.2152674,44000,-0.7047781944274902
1787765051.3170946,45000,-0.6813513040542603
1787765065.2616038,46000,-0.6360844373703003
1787765079.3171272,47000,-1.262683629989624
1787765096.0106337,48000,-0.3802598714828491
1787765116.9873407,49000,-0.8978146314620972
1787765138.0015857,50000,-0.6484100818634033
1787765158.9216316,51000,-0.9634116888046265
1787765179.8473413,52000,-0.7860629558563232
1787765200.7942169,53000,-2.3628032207489014
1787765221.7603073,54000,-1.540409803390503
1787765242.7841434,55000,-0.6128371953964233
1787765263.4823303,56000,-0.9021583795547485
1787765284.1422515,57000,-0.6581417322158813
