controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
rl,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,1.0438251495361328,-2.6504361629486084,0.9103400707244873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,-2.1913633346557617,-0.20298027992248535,1.343927264213562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.0772862434387207,1.7302839756011963,1.3217804431915283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,1.0438251495361328,-2.6504361629486084,0.9103400707244873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,-2.1913633346557617,-0.20298027992248535,1.343927264213562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.0772862434387207,1.7302839756011963,1.3217804431915283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,0,0,1,1,0.02,1.2503623962402344,-1.2505555152893066,1.0001246929168701,0.01810743845999241,-0.027802258729934692,0.006237898487597704,0.033760275691747665,1.0438251495361328,-2.6504361629486084,0.9103400707244873,0.9771238565444946,-1.4999964237213135,16.215011596679688,16.313533782958984,-2.3517752197221853e-05,-0.0011338002514094114,-4.7861762141110376e-05,0.001135053695179522
rl,1,0,1,1,0.02,1.249977469444275,1.2494440078735352,1.0001248121261597,-0.0011264918139204383,-0.02780240774154663,0.00623894389718771,0.02851608768105507,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,-0.06072283536195755,-1.4999933242797852,16.21500015258789,16.284345626831055,-2.3986656742636114e-05,-0.0014128903858363628,-5.858874646946788e-05,0.0014143079752102494
rl,2,0,1,1,0.02,-1.2505561113357544,-1.2498054504394531,0.9998993873596191,-0.027812384068965912,0.009713801555335522,-0.005030402448028326,0.029886310920119286,-2.1913633346557617,-0.20298027992248535,1.343927264213562,-1.5005390644073486,0.5240809321403503,15.6068115234375,15.687538146972656,-0.0005062675336375833,-0.001748615875840187,4.711127530754311e-06,0.0018204358639195561
rl,3,0,1,1,0.02,-1.2494442462921143,1.2505563497543335,0.9998763799667358,0.027796480804681778,0.027807394042611122,-0.00616623368114233,0.039798468351364136,0.0772862434387207,1.7302839756011963,1.3217804431915283,1.4998531341552734,1.5001168251037598,15.54573917388916,15.689803123474121,-0.0007427960517816246,-0.0009368981118313968,7.342908793361858e-05,0.0011978796683251858
lqr,0,0,1,1,0.02,1.2428617477416992,-1.2984862327575684,0.996537446975708,-0.32295873761177063,-2.193608283996582,-0.15664684772491455,2.2227814197540283,1.0438251495361328,-2.6504361629486084,0.9103400707244873,-12.210893630981445,-82.75120544433594,9.802536964416504,84.2197036743164,0.06088113784790039,-0.01067536510527134,-0.010426269844174385,0.06268319487571716
lqr,1,0,1,1,0.02,1.2030292749404907,1.1895238161087036,1.0077277421951294,-2.1250364780426025,-2.7360503673553467,0.34961482882499695,3.4819507598876953,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,-80.26399230957031,-103.22566223144531,28.630571365356445,133.85647583007812,0.07454319298267365,-0.07018917798995972,-0.015109910629689693,0.10349646210670471
lqr,2,0,1,1,0.02,-1.2825926542282104,-1.2137497663497925,1.011549472808838,-1.4745320081710815,1.640024185180664,0.5225093960762024,2.266481876373291,-2.1913633346557617,-0.20298027992248535,1.343927264213562,-55.68573760986328,61.901573181152344,35.39435577392578,90.47356414794922,-0.04795609414577484,-0.05237032473087311,0.005694231484085321,0.07123807072639465
lqr,3,0,1,1,0.02,-1.2040468454360962,1.2666287422180176,1.0107797384262085,2.0789995193481445,0.7523200511932373,0.4877249002456665,2.264089345932007,0.0772862434387207,1.7302839756011963,1.3217804431915283,78.47221374511719,28.41434097290039,34.11738967895508,90.16239929199219,-0.022936342284083366,0.05575527623295784,0.005986086092889309,0.0605851449072361
rl,0,0,2,2,0.04,1.251349925994873,-1.2519456148147583,1.0002361536026,0.04032133147120476,-0.055604688823223114,0.0024433124344795942,0.06872889399528503,1.0438251495361328,-2.6504361629486084,0.9103400707244873,1.1957643032073975,-1.4999573230743408,15.674025535583496,15.790971755981445,-6.35301330476068e-05,-0.003585512051358819,-0.00017062773986253887,0.003590131876990199
rl,1,0,2,2,0.04,1.2496813535690308,1.2480539083480835,1.000436544418335,-0.014243400655686855,-0.055605072528123856,0.012477092444896698,0.058740753680467606,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,-0.711487889289856,-1.4999310970306396,16.21484375,16.299606323242188,-7.821512554073706e-05,-0.0047745839692652225,-0.0002183690230594948,0.004780214745551348
rl,2,0,2,2,0.04,-1.2519468069076538,-1.2489581108093262,0.9998733997344971,-0.055611446499824524,0.037516795098781586,0.0012095283018425107,0.06709401309490204,-2.1913633346557617,-0.20298027992248535,1.343927264213562,-1.5048292875289917,1.5014872550964355,16.21441650390625,16.353172302246094,-0.0019316858379170299,-0.0057459427043795586,5.4723877838114277e-05,0.0060621993616223335
rl,3,0,2,2,0.04,-1.248054027557373,1.2519464492797852,0.9998161792755127,0.05559994652867317,0.055609092116355896,7.061436917865649e-05,0.07863669842481613,0.0772862434387207,1.7302839756011963,1.3217804431915283,1.4977096319198608,1.501833200454712,16.215042114257812,16.35317039489746,-0.0024793902412056923,-0.003107290482148528,0.00026530332979746163,0.003984095528721809
lqr,0,0,2,2,0.04,1.2306042909622192,-1.3817412853240967,0.9905918836593628,-0.4368235766887665,-2.9670615196228027,-0.21188591420650482,3.0065202713012695,1.0438251495361328,-2.6504361629486084,0.9103400707244873,-3.945434808731079,-26.56546974182129,13.81287670135498,30.200763702392578,0.07433665543794632,-0.014686069451272488,-0.014706420712172985,0.0771874189376831
lqr,1,0,2,2,0.04,1.1223770380020142,1.0856812000274658,1.020996332168579,-2.87428617477417,-3.7007648944854736,0.47287848591804504,4.709649085998535,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,-25.855899810791016,-33.14163589477539,19.648544311523438,46.40000915527344,0.0912688747048378,-0.08568307757377625,-0.021300246939063072,0.12698541581630707
lqr,2,0,2,2,0.04,-1.3385564088821411,-1.1515053510665894,1.031380534172058,-1.994429111480713,2.2182869911193848,0.7067328691482544,3.0656182765960693,-2.1913633346557617,-0.20298027992248535,1.343927264213562,-17.93537712097168,19.899314880371094,21.986421585083008,34.6563606262207,-0.059537842869758606,-0.06444349884986877,0.00802440382540226,0.08810283988714218
lqr,3,0,2,2,0.04,-1.1251415014266968,1.2951818704605103,1.0292924642562866,2.8120574951171875,1.0175708532333374,0.6597890257835388,3.0624237060546875,0.0772862434387207,1.7302839756011963,1.3217804431915283,25.217735290527344,9.15108871459961,21.603052139282227,34.44369888305664,-0.02880324237048626,0.06468293815851212,0.008453859947621822,0.07130902260541916
rl,0,0,3,3,0.06,1.2524369955062866,-1.2541698217391968,1.000434160232544,0.03420102223753929,-0.08340726047754288,0.008680579252541065,0.09056396782398224,1.0438251495361328,-2.6504361629486084,0.9103400707244873,-0.33722805976867676,-1.4998791217803955,16.214872360229492,16.287586212158203,-7.744192407699302e-05,-0.005273610353469849,-0.0002771671861410141,0.005281456746160984
rl,1,0,3,3,0.06,1.2486978769302368,1.245829701423645,1.000935435295105,-0.042037103325128555,-0.08340797573328018,0.01871556229889393,0.09525901824235916,-0.10664939880371094,-0.49673616886138916,1.2335472106933594,-1.5097464323043823,-1.4998012781143188,16.214113235473633,16.35317039489746,-0.00010963629756588489,-0.0072121815755963326,-0.00036244673538021743,0.0072221155278384686
rl,2,0,3,3,0.06,-1.2541711330413818,-1.2472763061523438,0.999929666519165,-0.08340223878622055,0.06531549245119095,0.0022142084781080484,0.10595729947090149,-2.1913633346557617,-0.20298027992248535,1.343927264213562,-1.5115301609039307,1.504044532775879,15.931121826171875,16.073192596435547,-0.003223518142476678,-0.008106556721031666,0.0001627497695153579,0.008725469000637531
