controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
rl,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,0.676855206489563,-0.6683619022369385,0.6665534973144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.4933396577835083,2.034327268600464,0.8354254961013794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,-1.1568050384521484,0.6845927238464355,0.8117099404335022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,-0.4304654598236084,2.05897855758667,0.9723424911499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,0.676855206489563,-0.6683619022369385,0.6665534973144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.4933396577835083,2.034327268600464,0.8354254961013794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,-1.1568050384521484,0.6845927238464355,0.8117099404335022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,-0.4304654598236084,2.05897855758667,0.9723424911499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,0,0,1,1,0.02,1.249564290046692,-1.2494436502456665,0.9996360540390015,-0.02179621160030365,0.027806786820292473,-0.01819147914648056,0.03973942995071411,0.676855206489563,-0.6683619022369385,0.6665534973144531,-1.1757882833480835,1.5001471042633057,14.896748542785645,15.018190383911133,-0.0007283248705789447,-0.001600575982593,4.57717505923938e-05,0.001759089413098991
rl,1,0,1,1,0.02,1.2494436502456665,1.2504099607467651,0.9997372627258301,-0.027812249958515167,0.020497124642133713,-0.013132511638104916,0.03696100786328316,0.4933396577835083,2.034327268600464,0.8354254961013794,-1.5005114078521729,1.105849027633667,15.169659614562988,15.283750534057617,-0.000638362776953727,-0.001711206859908998,2.718345967878122e-05,0.0018266020342707634
rl,2,0,1,1,0.02,-1.2505561113357544,-1.2494436502456665,0.9999642372131348,-0.027812564745545387,0.027806943282485008,-0.0017820842331275344,0.039369285106658936,-1.1568050384521484,0.6845927238464355,0.8117099404335022,-1.500523328781128,1.500220775604248,15.782034873962402,15.924034118652344,-0.000749863451346755,-0.0017641576705500484,4.241558053763583e-05,0.0019173800246790051
rl,3,0,1,1,0.02,-1.2494442462921143,1.2505563497543335,1.0001248121261597,0.027796108275651932,0.027807490900158882,0.006238296627998352,0.03980950266122818,-0.4304654598236084,2.05897855758667,0.9723424911499023,1.4996893405914307,1.5002374649047852,16.21500587463379,16.35317039489746,-0.0007589674205519259,-0.0009945724159479141,7.342819299083203e-05,0.0012532348046079278
