controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
lqr,1,0,1,1,0.02,5.0596723556518555,5.154652118682861,0.9660273194313049,2.4275436401367188,6.291385173797607,-1.3820940256118774,6.883653163909912,5.616789817810059,6.598532676696777,0.6519380807876587,49.82915496826172,129.64955139160156,-13.654948234558105,139.5650634765625,-0.19297200441360474,0.09470263123512268,0.03584768995642662,0.2179262340068817
lqr,2,0,1,1,0.02,-5.0188446044921875,-5.135848045349121,0.9790412783622742,-0.766643226146698,-5.526491165161133,-0.8526460528373718,5.6441874504089355,-5.194790840148926,-6.404184341430664,0.7864688634872437,-15.9158353805542,-113.8818359375,-2.4040374755859375,115.01376342773438,0.1746501922607422,-0.018871327862143517,-0.029583970084786415,0.17814047634601593
lqr,3,0,1,1,0.02,-4.857569694519043,4.8771162033081055,0.9664421081542969,5.794182777404785,-4.999050617218018,-1.3651247024536133,7.773456573486328,-3.527791976928711,3.7298262119293213,0.656267523765564,119.27225494384766,-103.0404281616211,-13.703943252563477,158.21188354492188,0.16007161140441895,0.20929937064647675,-0.017829276621341705,0.26409661769866943
rl,0,0,2,2,0.04,4.998053073883057,-4.998912334442139,1.0004370212554932,-0.05561152473092079,0.03844469413161278,0.012480946257710457,0.06874889135360718,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5048222541809082,1.5015113353729248,16.214412689208984,16.35317039489746,-0.001994113205000758,-0.005864182487130165,5.977584805805236e-05,0.006194246932864189
rl,1,0,2,2,0.04,4.999343395233154,5.001187801361084,0.9997875690460205,-0.006602266803383827,0.02794008143246174,-0.0005070504848845303,0.028714023530483246,5.616789817810059,6.598532676696777,0.6519380807876587,0.5824412107467651,0.37804538011550903,16.215103149414062,16.229963302612305,-0.0019946019165217876,-0.004828301724046469,0.00010922153160208836,0.005225214175879955
rl,2,0,2,2,0.04,-5.000629425048828,-5.001946449279785,1.000436782836914,-0.01852225698530674,-0.05560509115457535,0.012477153912186623,0.05992228165268898,-5.194790840148926,-6.404184341430664,0.7864688634872437,-0.5384799242019653,-1.4999327659606934,16.214876174926758,16.29300308227539,-7.839871250325814e-05,-0.004973104689270258,-0.00022748963965568691,0.0049789221957325935
rl,3,0,2,2,0.04,-4.998696804046631,4.998054504394531,1.0003889799118042,0.04277200624346733,-0.05560459569096565,0.011523116379976273,0.07109218090772629,-3.527791976928711,3.7298262119293213,0.656267523765564,1.497076392173767,-1.499955415725708,16.215274810791016,16.353172302246094,-7.371038373094052e-05,-0.003643852425739169,-0.0001720867003314197,0.0036486582830548286
lqr,0,0,2,2,0.04,4.617067813873291,-4.761900901794434,0.9069445133209229,-6.995941638946533,4.34991455078125,-1.700302004814148,8.41165828704834,3.2486393451690674,-3.9110448360443115,0.5774986147880554,27.5911865234375,-17.11903953552246,23.428194046020508,40.0401725769043,-0.10297392308712006,-0.1673196703195572,0.01188480295240879,0.19682669639587402
lqr,1,0,2,2,0.04,5.134862899780273,5.349520683288574,0.9232164621353149,2.463799476623535,6.385453701019287,-1.4028496742248535,6.986580848693848,5.616789817810059,6.598532676696777,0.6519380807876587,-9.601502418518066,-25.231704711914062,22.014915466308594,34.83510208129883,-0.1525910198688507,0.06893344968557358,0.03425734117627144,0.17090758681297302
lqr,2,0,2,2,0.04,-5.042592525482178,-5.30702543258667,0.9526302814483643,-0.7781043648719788,-5.609118938446045,-0.8654425144195557,5.72858190536499,-5.194790840148926,-6.404184341430664,0.7864688634872437,3.1449434757232666,22.15209197998047,19.69672966003418,29.808841705322266,0.13661526143550873,-0.01705019548535347,-0.028208088129758835,0.1405351758003235
lqr,3,0,2,2,0.04,-4.678101539611816,4.722276210784912,0.9241601824760437,5.880812168121338,-5.073805332183838,-1.3854893445968628,7.889678955078125,-3.527791976928711,3.7298262119293213,0.656267523765564,-23.116573333740234,20.050024032592773,22.14063262939453,37.77018737792969,0.12482264637947083,0.15483148396015167,-0.017118966206908226,0.1996159851551056
rl,0,0,3,3,0.06,4.9958295822143555,-4.997300624847412,1.0009362697601318,-0.08340208232402802,0.06137440353631973,0.018719719722867012,0.10522904992103577,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5117275714874268,1.2414700984954834,16.213594436645508,16.331172943115234,-0.003203848609700799,-0.008198585361242294,0.00015650634304620326,0.008803745731711388
rl,1,0,3,3,0.06,4.999111175537109,5.001967430114746,0.9998801946640015,-0.008296028710901737,0.025032857432961464,0.0048818932846188545,0.026819786056876183,5.616789817810059,6.598532676696777,0.6519380807876587,-0.1011359915137291,-0.15282270312309265,16.169267654418945,16.170305252075195,-0.0023888733703643084,-0.006275668740272522,0.00011532370990607888,0.006715953350067139
rl,2,0,3,3,0.06,-5.00101900100708,-5.004171371459961,1.000661849975586,-0.01022331789135933,-0.08340772241353989,0.005011767148971558,0.08418124914169312,-5.194790840148926,-6.404184341430664,0.7864688634872437,0.4378640353679657,-1.4998706579208374,15.476094245910645,15.554768562316895,-9.077622962649912e-05,-0.0066604758612811565,-0.00034607446286827326,0.006670078262686729
rl,3,0,3,3,0.06,-4.996857166290283,4.995830535888672,1.0008596181869507,0.07058095932006836,-0.0834069773554802,0.01775774173438549,0.11069658398628235,-3.527791976928711,3.7298262119293213,0.656267523765564,1.493176817893982,-1.4998897314071655,16.21563720703125,16.353168487548828,-0.00010490148270037025,-0.004757027141749859,-0.00025364680914208293,0.004764939192682505
lqr,0,0,3,3,0.06,4.423316955566406,-4.64143180847168,0.8598544001579285,-6.167266368865967,3.834657669067383,-1.498923659324646,7.415291786193848,3.2486393451690674,-3.9110448360443115,0.5774986147880554,47.005287170410156,-29.121559143066406,29.153207778930664,62.50977325439453,-0.050865963101387024,-0.07887104898691177,0.007763857953250408,0.09417147189378738
lqr,1,0,3,3,0.06,5.20309591293335,5.526362419128418,0.8843647241592407,2.171945571899414,5.62906551361084,-1.2366936206817627,6.158987998962402,5.616789817810059,6.598532676696777,0.6519380807876587,-16.297574996948242,-42.99921417236328,26.62164306640625,53.134315490722656,-0.07461032271385193,0.026816530153155327,0.022590776905417442,0.0824388861656189
lqr,2,0,3,3,0.06,-5.064140796661377,-5.462368011474609,0.9286620616912842,-0.6859315633773804,-4.9446892738342285,-0.7629360556602478,5.050002574920654,-5.194790840148926,-6.404184341430664,0.7864688634872437,5.402749061584473,37.745994567871094,22.58104133605957,44.31538391113281,0.06457425653934479,-0.011758185923099518,-0.01855761930346489,0.06820905208587646
lqr,3,0,3,3,0.06,-4.515233993530273,4.581759929656982,0.8857895731925964,5.184215068817139,-4.472787380218506,-1.221381425857544,6.9551191329956055,-3.527791976928711,3.7298262119293213,0.656267523765564,-39.369930267333984,34.183372497558594,26.921239852905273,58.67919158935547,0.05856608226895332,0.06453289836645126,-0.011321625672280788,0.08787866681814194
rl,0,0,4,4,0.08,4.992772102355957,-4.994904041290283,1.0016227960586548,-0.11118822544813156,0.08917098492383957,0.024958137422800064,0.144696906208992,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.520403504371643,1.5075843334197998,16.21239471435547,16.35317039489746,-0.0038933679461479187,-0.009542541578412056,0.00022280498524196446,0.010308640077710152
rl,1,0,4,4,0.08,4.998306751251221,5.003047943115234,0.9996086359024048,-0.03608850762248039,0.04150008410215378,-0.0160194244235754,0.05728227645158768,5.616789817810059,6.598532676696777,0.6519380807876587,-1.5145446062088013,0.8941145539283752,14.748892784118652,14.853387832641602,-0.0026265671476721764,-0.007666314020752907,9.513585973763838e-05,0.008104336448013783
rl,2,0,4,4,0.08,-5.001277923583984,-5.007229328155518,1.0009369850158691,-0.007865196093916893,-0.11121021956205368,0.011247173883020878,0.11205388605594635,-5.194790840148926,-6.404184341430664,0.7864688634872437,0.11020494252443314,-1.499782919883728,16.215139389038086,16.284725189208984,-8.378655911656097e-05,-0.007231828290969133,-0.00042249748366884887,0.00724464375525713
rl,3,0,4,4,0.08,-4.99428129196167,4.992771625518799,1.0015169382095337,0.09348968416452408,-0.1112094298005104,0.023992283269762993,0.1472531408071518,-3.527791976928711,3.7298262119293213,0.656267523765564,1.2238311767578125,-1.4997962713241577,16.215904235839844,16.331035614013672,-0.00012304108531679958,-0.005469769239425659,-0.0003195043245796114,0.005480474326759577
lqr,0,0,4,4,0.08,4.255578517913818,-4.537135601043701,0.819087028503418,-5.312194347381592,3.302989959716797,-1.2910680770874023,6.3871750831604,3.2486393451690674,-3.9110448360443115,0.5774986147880554,43.891544342041016,-27.169376373291016,28.436697006225586,58.93461227416992,-0.015400770120322704,-0.021543655544519424,0.004284477327018976,0.026826657354831696
lqr,1,0,4,4,0.08,5.262171268463135,5.679461479187012,0.8507288098335266,1.8708124160766602,4.848610877990723,-1.0652244091033936,5.305060863494873,5.616789817810059,6.598532676696777,0.6519380807876587,-15.186873435974121,-40.15714645385742,26.02404022216797,50.204463958740234,-0.021536940708756447,-0.0006888483767397702,0.012587623670697212,0.024955211207270622
lqr,2,0,4,4,0.08,-5.082796573638916,-5.596855163574219,0.9079116582870483,-0.5908316373825073,-4.259117126464844,-0.6571544408798218,4.349829196929932,-5.194790840148926,-6.404184341430664,0.7864688634872437,5.066274642944336,35.24566650390625,22.214637756347656,41.96920394897461,0.015497949905693531,-0.008366012014448643,-0.01030792761594057,0.02040661685168743
lqr,3,0,4,4,0.08,-4.374232292175293,4.460108757019043,0.8525699377059937,4.465446949005127,-3.852647542953491,-1.0520540475845337,5.990820407867432,-3.527791976928711,3.7298262119293213,0.656267523765564,-36.75520706176758,31.933021545410156,26.310867309570312,55.34369659423828,0.013547188602387905,0.005909433122724295,-0.006314713973551989,0.016072440892457962
rl,0,0,5,5,0.1,4.988881587982178,-4.992295742034912,1.0024962425231934,-0.13897183537483215,0.08589722961187363,0.03119504265487194,0.16632689535617828,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5298948287963867,-0.16462157666683197,16.21232795715332,16.285184860229492,-0.004013034515082836,-0.01031914446502924,0.00022805933258496225,0.011074348352849483
rl,1,0,5,5,0.1,4.997306823730469,5.0043206214904785,0.9990997314453125,-0.0319700613617897,0.042881619185209274,-0.01743473671376705,0.05625733733177185,5.616789817810059,6.598532676696777,0.6519380807876587,0.19790475070476532,0.08352610468864441,15.802536964416504,15.803997039794922,-0.002977313008159399,-0.008527921512722969,0.00011342314974172041,0.00903342105448246
rl,2,0,5,5,0.1,-5.001681804656982,-5.01112174987793,1.001399040222168,-0.016231078654527664,-0.1390129029750824,0.01748320460319519,0.14104501903057098,-5.194790840148926,-6.404184341430664,0.7864688634872437,-0.4756433665752411,-1.4996453523635864,16.21435546875,16.290502548217773,-0.00010962777741951868,-0.007972543127834797,-0.0004938020720146596,0.007988573051989079
rl,3,0,5,5,0.1,-4.990921497344971,4.988879680633545,1.0022859573364258,0.12130186706781387,-0.13901187479496002,0.026464076712727547,0.186383455991745,-3.527791976928711,3.7298262119293213,0.656267523765564,1.4832472801208496,-1.4997246265411377,16.013607025146484,16.151927947998047,-0.000128377738292329,-0.005913109984248877,-0.00037281031836755574,0.005926241632550955
lqr,0,0,5,5,0.1,4.111567497253418,-4.4475932121276855,0.7840873599052429,-4.556528091430664,2.8331353664398193,-1.1073781251907349,5.4785847663879395,3.2486393451690674,-3.9110448360443115,0.5774986147880554,38.144100189208984,-23.602447509765625,26.803756713867188,52.254085540771484,0.005000419914722443,0.009635635651648045,0.0017606825567781925,0.0109977126121521
lqr,1,0,5,5,0.1,5.3128886222839355,5.810906410217285,0.8218510150909424,1.604683518409729,4.15889310836792,-0.9136855602264404,4.550408840179443,5.616789817810059,6.598532676696777,0.6519380807876587,-13.195355415344238,-34.901554107666016,24.69744873046875,44.745948791503906,0.008993690833449364,-0.01579969935119152,0.005281626712530851,0.018931787461042404
lqr,2,0,5,5,0.1,-5.098813533782959,-5.71231746673584,0.8900965452194214,-0.5067858099937439,-3.6532492637634277,-0.5636692047119141,3.7310569286346436,-5.194790840148926,-6.404184341430664,0.7864688634872437,4.404653072357178,30.630970001220703,21.385318756103516,37.61634063720703,-0.012786165811121464,-0.006577826105058193,-0.0042907241731882095,0.015005470253527164
lqr,3,0,5,5,0.1,-4.253175258636475,4.35566520690918,0.8240489959716797,3.830235004425049,-3.3046042919158936,-0.9024055600166321,5.138622760772705,-3.527791976928711,3.7298262119293213,0.656267523765564,-31.954669952392578,27.76204490661621,24.916982650756836,49.11912155151367,-0.012329982593655586,-0.026079144328832626,-0.002648661145940423,0.028968356549739838
rl,0,0,6,6,0.12,4.984156608581543,-4.989617824554443,1.0032200813293457,-0.16675478219985962,0.0909886583685875,0.0205947645008564,0.19107651710510254,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5376139879226685,0.28906014561653137,15.302581787109375,15.382353782653809,-0.0034737498499453068,-0.010692166164517403,0.00013054571172688156,0.011243059299886227
rl,1,0,6,6,0.12,4.996421813964844,5.005856513977051,0.998308539390564,-0.028300365433096886,0.05535593628883362,-0.030835753306746483,0.06939765065908432,5.616789817810059,6.598532676696777,0.6519380807876587,0.16746306419372559,0.6841149926185608,15.155450820922852,15.171807289123535,-0.003024169709533453,-0.008352549746632576,0.0001254026428796351,0.00888405367732048
rl,2,0,6,6,0.12,-5.002561092376709,-5.015416145324707,1.0020486116409302,-0.035830628126859665,-0.14517860114574432,0.02372034080326557,0.151404470205307,-5.194790840148926,-6.404184341430664,0.7864688634872437,-1.0897115468978882,-0.3320859968662262,16.212928771972656,16.25290298461914,-0.00041106229764409363,-0.008828166872262955,-0.0005212623509578407,0.008853090927004814
rl,3,0,6,6,0.12,-4.986725330352783,4.984152317047119,1.003204584121704,0.1491154283285141,-0.16681428253650665,0.032697856426239014,0.2261229008436203,-3.527791976928711,3.7298262119293213,0.656267523765564,1.4773790836334229,-1.4996360540390015,16.217111587524414,16.353172302246094,-0.0001272187801077962,-0.006039647851139307,-0.00040910940151661634,0.006054824683815241
lqr,0,0,6,6,0.12,3.9881160259246826,-4.370833873748779,0.75408536195755,-3.905331611633301,2.428239107131958,-0.9490947127342224,4.695608615875244,3.2486393451690674,-3.9110448360443115,0.5774986147880554,32.750370025634766,-20.263450622558594,25.209505081176758,46.029483795166016,0.015598093159496784,0.024625228717923164,1.2383292414597236e-05,0.029149658977985382
lqr,1,0,6,6,0.12,5.35636568069458,5.923585891723633,0.7970962524414062,1.3753488063812256,3.5645229816436768,-0.7830986380577087,3.900083541870117,5.616789817810059,6.598532676696777,0.6519380807876587,-11.343733787536621,-29.96734619140625,23.405925750732422,39.680721282958984,0.024844778701663017,-0.023147517815232277,0.00020414553000591695,0.03395750746130943
lqr,2,0,6,6,0.12,-5.112544536590576,-5.811296463012695,0.8748249411582947,-0.4343584179878235,-3.1311533451080322,-0.4831092953681946,3.197840452194214,-5.194790840148926,-6.404184341430664,0.7864688634872437,3.7722420692443848,26.302478790283203,20.5754451751709,33.60653305053711,-0.027503328397870064,-0.00575637724250555,-0.00011377118789823726,0.02809949964284897
lqr,3,0,6,6,0.12,-4.14940071105957,4.266132831573486,0.799599826335907,3.2828404903411865,-2.832329034805298,-0.7734434008598328,4.404241561889648,-3.527791976928711,3.7298262119293213,0.656267523765564,-27.459320068359375,23.8458251953125,23.552993774414062,43.328758239746094,-0.025754664093255997,-0.04151509702205658,-9.944936027750373e-05,0.048855047672986984
rl,0,0,7,7,0.14,4.978598594665527,-4.986331462860107,1.0039628744125366,-0.19453606009483337,0.11878595501184464,0.026832755655050278,0.22950899600982666,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5500810146331787,1.5180729627609253,16.20860481262207,16.35317039489746,-0.0036222157068550587,-0.010860824026167393,0.00013461182243190706,0.011449718847870827
rl,1,0,7,7,0.14,4.995718002319336,5.008072376251221,0.9970361590385437,-0.021004049107432365,0.08315441012382507,-0.04820146784186363,0.09838296473026276,5.616789817810059,6.598532676696777,0.6519380807876587,0.35653477907180786,1.5134966373443604,14.941204071044922,15.021896362304688,-0.0034761675633490086,-0.008103393949568272,0.00021075105178169906,0.00882004201412201
rl,2,0,7,7,0.14,-5.003079414367676,-5.0202155113220215,1.002884864807129,-0.00800743792206049,-0.16737394034862518,0.0299519132822752,0.1702212393283844,-5.194790840148926,-6.404184341430664,0.7864688634872437,1.4599010944366455,-1.1963242292404175,16.21873664855957,16.32819366455078,-0.000869589508511126,-0.008911749348044395,-0.00047821144107729197,0.008966835215687752
rl,3,0,7,7,0.14,-4.981699466705322,4.9785919189453125,1.0043103694915771,0.17682147026062012,-0.19461672008037567,0.03893161192536354,0.2658141553401947,-3.527791976928711,3.7298262119293213,0.656267523765564,1.4657164812088013,-1.4995468854904175,16.217641830444336,16.352642059326172,-0.00013418337039183825,-0.006147228181362152,-0.00043737489613704383,0.006164228543639183
lqr,0,0,7,7,0.14,3.8823189735412598,-4.305052280426025,0.7283744812011719,-3.346714496612549,2.0809035301208496,-0.8133239150047302,4.023947238922119,3.2486393451690674,-3.9110448360443115,0.5774986147880554,28.06085205078125,-17.3656063079834,23.808998107910156,40.69206619262695,0.02029060386121273,0.030343366786837578,-0.0011555098462849855,0.03652073070406914
lqr,1,0,7,7,0.14,5.393623352050781,6.020150184631348,0.7758820056915283,1.178625226020813,3.054657220840454,-0.671080470085144,3.3422203063964844,5.616789817810059,6.598532676696777,0.6519380807876587,-9.742231369018555,-25.678504943847656,22.27083969116211,35.359397888183594,0.03184371814131737,-0.026014503091573715,-0.0031939817126840353,0.04124291613698006
lqr,2,0,7,7,0.14,-5.124311923980713,-5.896120548248291,0.8617373704910278,-0.37222820520401,-2.683274745941162,-0.4140041470527649,2.7404227256774902,-5.194790840148926,-6.404184341430664,0.7864688634872437,3.2164268493652344,22.5439510345459,19.862855911254883,30.217679977416992,-0.03403079882264137,-0.00548101682215929,0.002677854849025607,0.03457322344183922
lqr,3,0,7,7,0.14,-4.060467720031738,4.189404487609863,0.7786470055580139,2.8132646083831787,-2.4271984100341797,-0.6628131866455078,3.774264335632324,-3.527791976928711,3.7298262119293213,0.656267523765564,-23.55754852294922,20.441442489624023,22.356718063354492,38.374908447265625,-0.03167770802974701,-0.04745078459382057,0.0016061724163591862,0.057075683027505875
rl,0,0,8,8,0.16,4.9722065925598145,-4.982442378997803,1.004883885383606,-0.2223171889781952,0.1350090056657791,0.0326354093849659,0.26214009523391724,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5603731870651245,0.8975145220756531,16.18464469909668,16.284440994262695,-0.004112700466066599,-0.011096283793449402,0.00020074084750376642,0.011835628189146519
rl,1,0,8,8,0.16,4.995339393615723,5.01112174987793,0.9954635500907898,-0.008426952175796032,0.11095082759857178,-0.05453545227646828,0.1239161565899849,5.616789817810059,6.598532676696777,0.6519380807876587,0.6329813003540039,1.5175197124481201,15.5370512008667,15.623811721801758,-0.004105179570615292,-0.007821046747267246,0.00034224073169752955,0.008839592337608337
rl,2,0,8,8,0.16,-5.003875255584717,-5.025655269622803,1.0036946535110474,-0.035796597599983215,-0.18824417889118195,0.025520503520965576,0.1933095008134842,-5.194790840148926,-6.404184341430664,0.7864688634872437,-1.546327829360962,-1.1236755847930908,15.635010719299316,15.751423835754395,-0.0007885228260420263,-0.00856508407741785,-0.0004861180786974728,0.008615029975771904
rl,3,0,8,8,0.16,-4.9758381843566895,4.972197532653809,1.0052416324615479,0.20463533699512482,-0.22241927683353424,0.027097569778561592,0.30344724655151367,-3.527791976928711,3.7298262119293213,0.656267523765564,1.4677239656448364,-1.4995085000991821,15.243379592895508,15.387116432189941,-0.00011410992010496557,-0.006129418965429068,-0.00045940536074340343,0.0061476705595850945
lqr,0,0,8,8,0.16,3.7916579246520996,-4.248680591583252,0.7063421010971069,-2.867920160293579,1.7832026481628418,-0.6969602108001709,3.4482650756835938,3.2486393451690674,-3.9110448360443115,0.5774986147880554,24.032915115356445,-14.87966251373291,22.610200881958008,36.196773529052734,0.021563248708844185,0.030985593795776367,-0.001898910733871162,0.037797968834638596
lqr,1,0,8,8,0.16,5.4255523681640625,6.10290002822876,0.7577027082443237,1.0100066661834717,2.6176466941833496,-0.5750712156295776,2.8640694618225098,5.616789817810059,6.598532676696777,0.6519380807876587,-8.372822761535645,-21.99687957763672,21.299325942993164,31.743160247802734,0.03371121734380722,-0.026417648419737816,-0.005359657574445009,0.043163228780031204
lqr,2,0,8,8,0.16,-5.134395599365234,-5.968808650970459,0.8505220413208008,-0.3189743459224701,-2.2993996143341064,-0.3547739088535309,2.3483712673187256,-5.194790840148926,-6.404184341430664,0.7864688634872437,2.736018180847168,19.319042205810547,19.253032684326172,27.411502838134766,-0.03580596297979355,-0.0055042835883796215,0.004453818313777447,0.03649932146072388
lqr,3,0,8,8,0.16,-3.984255313873291,4.123652935028076,0.76069176197052,2.410785675048828,-2.079960584640503,-0.567990243434906,3.2343063354492188,-3.527791976928711,3.7298262119293213,0.656267523765564,-20.21078872680664,17.519094467163086,21.33751106262207,34.21525955200195,-0.03325696662068367,-0.04818284139037132,0.0026924561243504286,0.058607690036296844
rl,0,0,9,9,0.18,4.9649810791015625,-4.978768825531006,1.005987524986267,-0.2500979006290436,0.11621290445327759,0.038871511816978455,0.2785056233406067,3.2486393451690674,-3.9110448360443115,0.5774986147880554,-1.5707674026489258,-0.9879541397094727,16.209875106811523,16.31574058532715,-0.003688010387122631,-0.011236635036766529,0.00013460694754030555,0.011827150359749794
rl,1,0,9,9,0.18,4.995171070098877,5.014400005340576,0.9937610030174255,-0.004203407559543848,0.10845085978507996,-0.05786571651697159,0.12299471348524094,5.616789817810059,6.598532676696777,0.6519380807876587,0.17507833242416382,-0.11285046488046646,15.699784278869629,15.701166152954102,-0.004118278622627258,-0.007756387814879417,0.0003816771786659956,0.00879019033163786
rl,2,0,9,9,0.18,-5.0046892166137695,-5.031857967376709,1.004584789276123,-0.02282615564763546,-0.21604840457439423,0.03175359591841698,0.2195591926574707,-5.194790840148926,-6.404184341430664,0.7864688634872437,0.6419134140014648,-1.497395396232605,16.21759033203125,16.299217224121094,-0.0006683152751065791,-0.009103087708353996,-0.000536033941898495,0.009143313392996788
rl,3,0,9,9,0.18,-4.969142913818359,4.965137958526611,1.0061790943145752,0.23244895040988922,-0.2417789250612259,0.03333141654729843,0.3370468020439148,-3.527791976928711,3.7298262119293213,0.656267523765564,1.4598909616470337,-1.043922781944275,16.218698501586914,16.317697525024414,-0.00019614861230365932,-0.006063000299036503,-0.0004588682495523244,0.006083502899855375
lqr,0,0,9,9,0.18,3.7139670848846436,-4.200374126434326,0.687461793422699,-2.457608461380005,1.5280805826187134,-0.5972433686256409,2.954922914505005,3.2486393451690674,-3.9110448360443115,0.5774986147880554,20.579509735107422,-12.749380111694336,21.59359359741211,32.439884185791016,0.020939527079463005,0.029000775888562202,-0.002336192177608609,0.03584643080830574
lqr,1,0,9,9,0.18,5.452912330627441,6.173811435699463,0.7421243786811829,0.8655058741569519,2.2431411743164062,-0.49279510974884033,2.454308271408081,5.616789817810059,6.598532676696777,0.6519380807876587,-7.200350761413574,-18.84230613708496,20.474931716918945,28.741962432861328,0.03273022919893265,-0.025543486699461937,-0.006634283810853958,0.042044635862112045
lqr,2,0,9,9,0.18,-5.14303731918335,-6.031100273132324,0.8409112095832825,-0.27333518862724304,-1.9704278707504272,-0.30401548743247986,2.012392520904541,-5.194790840148926,-6.404184341430664,0.7864688634872437,2.323208808898926,16.558320999145508,18.736129760742188,25.112106323242188,-0.0349406860768795,-0.0056837270967662334,0.005495923105627298,0.03582403436303139
lqr,3,0,9,9,0.18,-3.9189484119415283,4.067307949066162,0.7453049421310425,2.065876007080078,-1.7823866605758667,-0.48672935366630554,2.7715792655944824,-3.527791976928711,3.7298262119293213,0.656267523765564,-17.34275245666504,15.015714645385742,20.478269577026367,30.750646591186523,-0.0324292816221714,-0.04622639715671539,0.0033312339801341295,0.05656531825661659
