wall_time,step,value
1787765105.1132967,1000,-241.76455688476562
1787765121.6250782,2000,-236.4788818359375
1787765138.0309627,3000,-240.75613403320312
1787765154.4178305,4000,-242.29432678222656
1787765170.9640162,5000,-236.5378875732422
1787765187.2577217,6000,-246.154052734375
1787765203.7320473,7000,-237.35557556152344
1787765220.0755646,8000,-245.4503936767578
1787765236.5041733,9000,-234.63973999023438
1787765252.9205863,10000,-240.31712341308594
1787765274.695259,11000,-219.13241577148438
1787765296.2739897,12000,-210.5567626953125
1787765317.8603892,13000,-205.59962463378906
1787765339.4111094,14000,-210.14004516601562
1787765361.0149894,15000,-208.85060119628906
1787765382.449305,16000,-215.10595703125
1787765403.9559948,17000,-215.03627014160156
1787765425.3237884,18000,-230.98907470703125
1787765446.5621965,19000,-215.15386962890625
1787765467.813239,20000,-207.6415252685547
1787765489.0822053,21000,-200.72509765625
1787765510.252151,22000,-212.7792205810547
1787765531.3152063,23000,-185.24009704589844
1787765552.4023814,24000,-213.15054321289062
1787765573.7014937,25000,-219.03515625
1787765594.7932525,26000,-225.2747039794922
1787765615.8361237,27000,-219.75848388671875
1787765636.8132968,28000,-212.17506408691406
1787765657.751041,29000,-211.56459045410156
1787765678.6975656,30000,-206.66453552246094
1787765699.636946,31000,-215.38279724121094
1787765720.503109,32000,-92.37992095947266
1787765741.4078436,33000,-38.579471588134766
1787765762.2128348,34000,-154.55029296875
1787765783.076247,35000,53.82014465332031
1787765803.9311795,36000,-37.940799713134766
1787765824.706409,37000,4.891815185546875
1787765845.552909,38000,-66.10449981689453
1787765866.2874272,39000,208.3975830078125
1787765887.1306074,40000,-20.348037719726562
1787765908.0831997,41000,-21.2523193359375
1787765928.9825103,42000,57.103179931640625
1787765949.903692,43000,117.24772644042969
1787765970.881625,44000,56.19691848754883
1787765991.7867897,45000,23.166994094848633
1787766012.6731648,46000,188.80511474609375
1787766033.4611418,47000,119.27183532714844
1787766054.322155,48000,141.2718963623047
1787766075.3683527,49000,-78.37787628173828
1787766096.1065385,50000,45.174861907958984
1787766117.0127964,51000,43.39449691772461
1787766137.7354932,52000,-44.65292739868164
1787766158.6279821,53000,-1.97616708278656
1787766179.5103767,54000,126.86537170410156
1787766200.4905608,55000,73.85108184814453
1787766221.3791847,56000,24.866971969604492
1787766242.292613,57000,59.120418548583984
1787766263.1191235,58000,70.63704681396484
1787766284.086396,59000,124.34538269042969
1787766304.960374,60000,180.67649841308594
1787766325.7741299,61000,184.14862060546875
1787766346.6172545,62000,199.91818237304688
1787766367.555546,63000,80.93151092529297
1787766388.4103577,64000,249.19708251953125
1787766409.2960124,65000,272.90045166015625
1787766430.1018515,66000,215.776611328125
1787766450.9298584,67000,270.08831787109375
1787766471.8256695,68000,250.54283142089844
1787766492.6954055,69000,159.43740844726562
1787766513.6072586,70000,97.4183120727539
1787766534.4647589,71000,95.11939239501953
1787766555.396321,72000,233.1478271484375
1787766576.396323,73000,110.23370361328125
1787766597.2698438,74000,4.059379577636719
1787766618.1568763,75000,257.682861328125
1787766638.9951603,76000,206.13580322265625
1787766659.8844337,77000,59.355350494384766
1787766680.6175268,78000,191.55010986328125
1787766701.4797885,79000,206.16207885742188
1787766722.2041728,80000,192.35635375976562
1787766742.9385607,81000,93.47846984863281
1787766763.7189686,82000,197.1997833251953
1787766784.609385,83000,45.08914566040039
1787766805.3893988,84000,287.36444091796875
1787766826.2004805,85000,296.9482421875
1787766847.0805511,86000,216.2278594970703
1787766867.9494898,87000,141.12841796875
1787766888.9081967,88000,17.213062286376953
1787766909.6884263,89000,197.51829528808594
1787766930.469923,90000,226.17030334472656
1787766951.2898226,91000,257.19171142578125
1787766972.145265,92000,300.51995849609375
1787766992.9320376,93000,206.1705322265625
1787767013.7260935,94000,294.2917175292969
1787767034.5077784,95000,86.5092544555664
1787767055.3915055,96000,267.6299133300781
1787767076.3241072,97000,55.65068054199219
1787767097.059491,98000,134.06312561035156
1787767117.8736007,99000,306.963623046875
1787767138.6419687,100000,240.99520874023438
1787767159.4609594,101000,270.5909423828125
1787767180.1897812,102000,305.3599853515625
1787767201.0944028,103000,-64.88346862792969
1787767222.0370855,104000,293.00506591796875
1787767242.8611019,105000,262.8869934082031
1787767263.703223,106000,221.02528381347656
1787767284.6309955,107000,-0.558746337890625
1787767305.52221,108000,271.9433288574219
1787767326.325794,109000,241.25424194335938
1787767347.2551527,110000,224.72271728515625
1787767368.10567,111000,213.54421997070312
1787767388.891971,112000,239.25442504882812
1787767409.480171,113000,238.0496826171875
1787767430.309105,114000,31.18911361694336
1787767451.1524284,115000,188.3951873779297
1787767471.9163885,116000,249.40728759765625
1787767492.6783237,117000,67.46607971191406
1787767513.5502253,118000,222.36160278320312
1787767534.336502,119000,91.59368133544922
1787767555.078992,120000,129.85214233398438
1787767576.0499642,121000,83.30339813232422
1787767596.864401,122000,208.46240234375
1787767617.7906935,123000,313.72503662109375
1787767638.6561902,124000,301.2645263671875
1787767659.6723301,125000,-32.6589469909668
1787767680.5218036,126000,284.0439758300781
1787767701.3193028,127000,21.180213928222656
1787767722.0809264,128000,400.70672607421875
1787767742.966371,129000,332.1792297363281
1787767763.7987416,130000,360.7001953125
1787767784.7334697,131000,141.7692413330078
1787767805.5882375,132000,158.72726440429688
1787767826.3840208,133000,165.925537109375
1787767847.2608185,134000,333.0253601074219
1787767868.1995673,135000,261.8810119628906
1787767888.836189,136000,326.43255615234375
1787767909.6030374,137000,363.1297912597656
1787767930.4263008,138000,287.7581787109375
1787767951.255094,139000,169.7619171142578
1787767972.0974832,140000,155.4842071533203
1787767992.9528892,141000,367.77972412109375
1787768013.7702644,142000,111.70945739746094
1787768034.4676192,143000,114.7874984741211
1787768055.3256445,144000,345.0821838378906
1787768076.1096466,145000,351.5107116699219
1787768096.992171,146000,278.130859375
1787768117.867396,147000,-12.75141429901123
1787768138.7523134,148000,368.88427734375
1787768159.5644255,149000,325.27032470703125
1787768180.4721396,150000,175.17025756835938
1787768201.2190447,151000,136.85049438476562
1787768222.1171453,152000,399.92340087890625
1787768242.9025419,153000,387.93377685546875
1787768263.6518564,154000,360.978271484375
1787768284.5295126,155000,395.809814453125
1787768305.4506087,156000,182.031005859375
1787768326.208341,157000,350.35296630859375
1787768347.0782049,158000,362.99981689453125
1787768367.9605029,159000,354.223388671875
1787768388.901241,160000,376.412841796875
1787768409.7228377,161000,415.81243896484375
1787768430.5189376,162000,409.2835693359375
1787768451.339367,163000,394.0250244140625
1787768472.1832302,164000,349.95123291015625
1787768493.0237074,165000,395.34063720703125
1787768513.903896,166000,230.10662841796875
1787768534.7487197,167000,209.80401611328125
1787768555.549373,168000,405.025146484375
