wall_time,step,value
1787765105.1125312,1000,-241.51724243164062
1787765121.6245036,2000,-233.6978302001953
1787765138.0304601,3000,-242.59474182128906
1787765154.4173152,4000,-247.5204620361328
1787765170.963385,5000,-234.98892211914062
1787765187.2570848,6000,-245.533447265625
1787765203.7314243,7000,-237.58262634277344
1787765220.0749917,8000,-239.82058715820312
1787765236.5034983,9000,-239.703857421875
1787765252.920052,10000,-235.3395538330078
1787765274.6947255,11000,-230.42051696777344
1787765296.2720332,12000,-208.62457275390625
1787765317.8599226,13000,-201.48951721191406
1787765339.4106228,14000,-211.56776428222656
1787765361.0145104,15000,-207.43441772460938
1787765382.4488208,16000,-215.24539184570312
1787765403.955499,17000,-210.6655731201172
1787765425.323,18000,-228.360595703125
1787765446.5616422,19000,-225.26007080078125
1787765467.8125355,20000,-210.16123962402344
1787765489.0816574,21000,-207.0693817138672
1787765510.2516816,22000,-221.29843139648438
1787765531.314726,23000,-180.21087646484375
1787765552.4018602,24000,-212.1707305908203
1787765573.7009866,25000,-222.32789611816406
1787765594.7927752,26000,-232.661865234375
1787765615.8354812,27000,-220.85565185546875
1787765636.8125215,28000,-201.40260314941406
1787765657.7502315,29000,-219.49229431152344
1787765678.6970892,30000,-202.123779296875
1787765699.636482,31000,-200.1850128173828
1787765720.50264,32000,-171.43431091308594
1787765741.4072235,33000,-36.388458251953125
1787765762.2123728,34000,-121.5564193725586
1787765783.0757813,35000,64.81624603271484
1787765803.9305904,36000,-35.923343658447266
1787765824.7059536,37000,28.215728759765625
1787765845.5522985,38000,30.499263763427734
1787765866.2868834,39000,193.2948455810547
1787765887.1301618,40000,70.10909271240234
1787765908.082686,41000,-69.36875915527344
1787765928.9817162,42000,73.6656494140625
1787765949.903094,43000,76.34551239013672
1787765970.8810701,44000,118.47994232177734
1787765991.7861814,45000,9.372017860412598
1787766012.6726956,46000,187.11827087402344
1787766033.4605837,47000,120.03977966308594
1787766054.321173,48000,175.9519500732422
1787766075.367883,49000,-42.19516372680664
1787766096.105878,50000,127.72607421875
1787766117.0122955,51000,195.49639892578125
1787766137.735007,52000,-25.271913528442383
1787766158.6275012,53000,-35.38191604614258
1787766179.5098622,54000,120.97308349609375
1787766200.490093,55000,67.36495971679688
1787766221.3786721,56000,12.923507690429688
1787766242.2918308,57000,51.21860122680664
1787766263.118652,58000,93.98646545410156
1787766284.0859225,59000,110.71317291259766
1787766304.959776,60000,179.3365478515625
1787766325.7735941,61000,156.69744873046875
1787766346.6165369,62000,200.00450134277344
1787766367.5548592,63000,-13.634458541870117
1787766388.409771,64000,226.93714904785156
1787766409.2955604,65000,254.42962646484375
1787766430.1010132,66000,232.99923706054688
1787766450.9287753,67000,271.21160888671875
1787766471.8251584,68000,222.72720336914062
1787766492.694853,69000,83.30046844482422
1787766513.6066363,70000,171.06065368652344
1787766534.46426,71000,189.0950164794922
1787766555.3958473,72000,235.64572143554688
1787766576.3956935,73000,237.258544921875
1787766597.2693825,74000,-98.68878173828125
1787766618.1562479,75000,239.30557250976562
1787766638.9941165,76000,243.11080932617188
1787766659.8839607,77000,199.1063690185547
1787766680.616899,78000,217.04641723632812
1787766701.479294,79000,189.29656982421875
1787766722.2035944,80000,231.0478515625
1787766742.9379325,81000,117.73930358886719
1787766763.718514,82000,137.34568786621094
1787766784.6089234,83000,65.94633483886719
1787766805.3889542,84000,316.52728271484375
1787766826.1998842,85000,291.952392578125
1787766847.080108,86000,256.47601318359375
1787766867.9488719,87000,101.00045013427734
1787766888.9077501,88000,159.69557189941406
1787766909.687995,89000,144.4797821044922
1787766930.469132,90000,292.6902160644531
1787766951.2891707,91000,237.82591247558594
1787766972.1344376,92000,219.1978302001953
1787766992.9314525,93000,114.04682159423828
1787767013.7256103,94000,272.892822265625
1787767034.5072975,95000,127.2838363647461
1787767055.3908281,96000,359.4501647949219
1787767076.3233747,97000,-13.271331787109375
1787767097.0589676,98000,315.6727294921875
1787767117.87275,99000,322.87640380859375
1787767138.6413918,100000,229.54254150390625
1787767159.460357,101000,320.94256591796875
1787767180.1891809,102000,296.5748291015625
1787767201.0936296,103000,-49.03864669799805
1787767222.0363314,104000,312.0177917480469
1787767242.8603382,105000,289.38232421875
1787767263.7025893,106000,183.21905517578125
1787767284.6303468,107000,55.87098693847656
