wall_time,step,value
1787765105.1124892,1000,-267.1426086425781
1787765121.6244524,2000,-262.71832275390625
1787765138.0304136,3000,-275.9545593261719
1787765154.4172678,4000,-273.1521301269531
1787765170.9633393,5000,-269.7999572753906
1787765187.2570393,6000,-283.71942138671875
1787765203.7313776,7000,-282.1988830566406
1787765220.0749464,8000,-273.930419921875
1787765236.5034468,9000,-272.48193359375
1787765252.9200137,10000,-269.8000793457031
1787765274.6946287,11000,-274.6513366699219
1787765296.2719142,12000,-232.21185302734375
1787765317.859813,13000,-233.52734375
1787765339.4104834,14000,-238.95643615722656
1787765361.0143986,15000,-231.7781219482422
1787765382.4487116,16000,-239.58563232421875
1787765403.9553714,17000,-236.6140899658203
1787765425.3228664,18000,-273.069580078125
1787765446.5614681,19000,-271.2120056152344
1787765467.8123739,20000,-231.61801147460938
1787765489.081543,21000,-236.4571533203125
1787765510.2515662,22000,-261.2511291503906
1787765531.3146076,23000,-219.92770385742188
1787765552.4017296,24000,-235.3769989013672
1787765573.7008882,25000,-272.07916259765625
1787765594.7926588,26000,-288.72662353515625
1787765615.8353667,27000,-244.3076171875
1787765636.8123949,28000,-258.9544372558594
1787765657.7501276,29000,-242.67332458496094
1787765678.6970015,30000,-226.59446716308594
1787765699.636373,31000,-267.1587219238281
1787765720.5025344,32000,-237.65621948242188
1787765741.407034,33000,-42.6146240234375
1787765762.2122655,34000,-237.16514587402344
1787765783.0756671,35000,34.406185150146484
1787765803.930456,36000,-41.510765075683594
1787765824.7058408,37000,-36.4742431640625
1787765845.552144,38000,-254.45526123046875
1787765866.2866976,39000,190.54063415527344
1787765887.1300788,40000,-255.21917724609375
1787765908.081007,41000,-204.2192840576172
1787765928.9816127,42000,29.089696884155273
1787765949.9029877,43000,47.90249252319336
1787765970.8809543,44000,-191.65403747558594
1787765991.7860804,45000,-212.2122344970703
1787766012.6725745,46000,186.1886444091797
1787766033.4604096,47000,118.07760620117188
1787766054.3210325,48000,87.20160675048828
1787766075.3677769,49000,-203.96408081054688
1787766096.1057553,50000,-194.11654663085938
1787766117.0121868,51000,-218.28392028808594
1787766137.7349138,52000,-210.541259765625
1787766158.6273656,53000,-195.16448974609375
1787766179.5097375,54000,116.08448791503906
1787766200.4899807,55000,61.95769119262695
1787766221.3785496,56000,2.9187614917755127
1787766242.2916808,57000,44.567771911621094
1787766263.1185453,58000,27.541217803955078
1787766284.0858185,59000,99.12989044189453
1787766304.9596665,60000,178.19261169433594
1787766325.7734828,61000,133.15216064453125
1787766346.6163208,62000,199.75746154785156
1787766367.5547142,63000,-104.78923034667969
1787766388.4096432,64000,205.3909454345703
1787766409.2954264,65000,236.47702026367188
1787766430.1008875,66000,181.74551391601562
1787766450.9285564,67000,267.86431884765625
1787766471.825034,68000,195.35751342773438
1787766492.6947253,69000,8.079009056091309
1787766513.6065335,70000,-209.00657653808594
1787766534.4641445,71000,-199.9811553955078
1787766555.3957107,72000,228.36227416992188
1787766576.3955712,73000,-75.73212432861328
1787766597.2692685,74000,-165.40301513671875
1787766618.1561358,75000,227.29957580566406
1787766638.9939747,76000,144.8566131591797
1787766659.8838494,77000,-203.62680053710938
1787766680.6167505,78000,151.79837036132812
1787766701.4791892,79000,179.79916381835938
1787766722.2035046,80000,131.72157287597656
1787766742.9377985,81000,55.36125183105469
1787766763.7183967,82000,102.92059326171875
1787766784.6088197,83000,-203.79437255859375
1787766805.3888543,84000,246.16241455078125
1787766826.199767,85000,289.86993408203125
1787766847.079987,86000,159.0416259765625
1787766867.9487517,87000,-199.44479370117188
1787766888.9076498,88000,-204.7663116455078
1787766909.6878934,89000,135.65774536132812
1787766930.469042,90000,148.3193359375
1787766951.2890751,91000,234.4495086669922
1787766972.1343346,92000,204.6934814453125
1787766992.931351,93000,97.2467041015625
1787767013.7255087,94000,268.9046630859375
1787767034.5071836,95000,-201.35296630859375
1787767055.3907297,96000,162.74505615234375
1787767076.323274,97000,-191.0906219482422
1787767097.0588543,98000,-194.70616149902344
1787767117.8726382,99000,289.8390197753906
1787767138.6412716,100000,228.62449645996094
1787767159.4602427,101000,216.0013427734375
1787767180.189027,102000,295.8001708984375
1787767201.0935175,103000,-196.67832946777344
1787767222.0361378,104000,256.0845642089844
1787767242.8602018,105000,211.32994079589844
1787767263.702434,106000,147.30691528320312
1787767284.630211,107000,-204.162353515625
1787767305.5216463,108000,247.73484802246094
1787767326.3247762,109000,208.89671325683594
1787767347.2544,110000,153.03817749023438
1787767368.1047242,111000,185.1644287109375
1787767388.8909895,112000,197.63101196289062
1787767409.479512,113000,233.57228088378906
1787767430.3083448,114000,-196.06504821777344
1787767451.1517236,115000,179.32504272460938
1787767471.9140894,116000,228.36280822753906
1787767492.6777081,117000,-195.99221801757812
1787767513.5496335,118000,177.010986328125
1787767534.335742,119000,-176.34523010253906
1787767555.078227,120000,-42.58677673339844
1787767576.0493078,121000,-209.702392578125
1787767596.8638337,122000,164.057373046875
1787767617.7901251,123000,271.9585266113281
1787767638.6551607,124000,288.31256103515625
1787767659.6716518,125000,-199.6861572265625
1787767680.521157,126000,250.48580932617188
1787767701.3186684,127000,-169.67886352539062
1787767722.080176,128000,370.45159912109375
1787767742.9657497,129000,302.68511962890625
1787767763.7977486,130000,321.92864990234375
1787767784.7325609,131000,-197.60569763183594
1787767805.587488,132000,-198.59825134277344
1787767826.3832445,133000,-205.384521484375
1787767847.2600403,134000,311.8294982910156
1787767868.1986973,135000,186.73768615722656
1787767888.8355515,136000,299.51605224609375
1787767909.6019874,137000,345.1508483886719
1787767930.425551,138000,274.6913146972656
1787767951.254285,139000,-191.8101806640625
1787767972.0968523,140000,-195.30455017089844
1787767992.9521363,141000,349.9549255371094
1787768013.769303,142000,-202.02410888671875
1787768034.4668036,143000,-214.8526611328125
1787768055.3251212,144000,341.9231262207031
1787768076.109026,145000,341.8162536621094
1787768096.9914484,146000,271.3703308105469
1787768117.8667064,147000,-222.15357971191406
1787768138.7515683,148000,354.2884826660156
1787768159.5636048,149000,300.64666748046875
1787768180.4713953,150000,121.40625
1787768201.2182713,151000,-198.5474395751953
1787768222.1162748,152000,378.58642578125
1787768242.9015784,153000,341.5912170410156
1787768263.65111,154000,333.1382141113281
1787768284.5287905,155000,362.38592529296875
1787768305.4497793,156000,-182.26214599609375
1787768326.2076452,157000,302.8664245605469
1787768347.07761,158000,341.3096618652344
1787768367.9599583,159000,344.791015625
1787768388.90069,160000,342.87591552734375
1787768409.7221074,161000,406.7270202636719
1787768430.5182872,162000,399.6268310546875
1787768451.3386157,163000,365.5747375488281
1787768472.1826339,164000,315.53729248046875
1787768493.0231388,165000,376.0670166015625
1787768513.903147,166000,-196.56268310546875
1787768534.7480347,167000,-203.0562286376953
