controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,goal_x,goal_y,goal_z,fx_body,fy_body,fz_body,body_force_norm,tx_body,ty_body,tz_body,body_torque_norm
rl,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,1.2393620014190674,-3.1056957244873047,0.8816933035850525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.2776775360107422,0.3783571720123291,1.2201404571533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,0.3853321075439453,-1.8439338207244873,0.9880755543708801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,-1.6777061223983765,2.5975613594055176,0.7559118866920471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,0,0,0,0,0.0,1.25,-1.25,1.0,0.0,0.0,0.0,0.0,1.2393620014190674,-3.1056957244873047,0.8816933035850525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,1,0,0,0,0.0,1.25,1.25,1.0,0.0,0.0,0.0,0.0,0.2776775360107422,0.3783571720123291,1.2201404571533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,2,0,0,0,0.0,-1.25,-1.25,1.0,0.0,0.0,0.0,0.0,0.3853321075439453,-1.8439338207244873,0.9880755543708801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lqr,3,0,0,0,0.0,-1.25,1.25,1.0,0.0,0.0,0.0,0.0,-1.6777061223983765,2.5975613594055176,0.7559118866920471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rl,0,0,1,1,0.02,1.2500948905944824,-1.2505555152893066,1.000084400177002,0.004739732481539249,-0.02780238166451454,0.004227596800774336,0.028518591076135635,1.2393620014190674,-3.1056957244873047,0.8816933035850525,0.2557342052459717,-1.4999940395355225,16.106508255004883,16.178226470947266,-2.1221972929197364e-05,-0.0013184257550165057,-5.531718488782644e-05,0.0013197563821449876
rl,1,0,1,1,0.02,1.249710202217102,1.2494440078735352,1.0000653266906738,-0.014504813589155674,-0.027802525088191032,0.003260323079302907,0.03152776136994362,0.2776775360107422,0.3783571720123291,1.2201404571533203,-0.7824256420135498,-1.4999942779541016,16.05423355102539,16.14312744140625,-2.0428635252756067e-05,-0.001593150431290269,-6.604936061194167e-05,0.0015946498606353998
